Key	PY_T	Pho_T	IPA_T	PY_NoT	Pho_NoT	IPA_NoT	Tone	SyStruct	SyLen	PyLen	PhoLen	FreqPM	Words	HD	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	PND	R_PND	A_PND	S_PND	Neighbors	NF
C En 2									0.000	0	0	0.0		0		0	0.000		14	14	0	0	C @N 2, y En 2, C a 2, C oN 2, C aN 2, i En 2, C 1 2, C u 2, C un 2, C @n 2, C oU 2, C an 2, C aU 2, C aI 2	4009.85714286
c En 3									0.000	0	0	0.0		0		0	0.000		6	6	0	0	c 1 3, y En 3, i En 3, c aI 3, c an 3, c aU 3	4019.33333333
C En 3									0.000	0	0	0.0		0		0	0.000		12	12	0	0	C aN 3, y En 3, i En 3, C aU 3, C un 3, C @ 3, C oU 3, C 1 3, C an 3, C u 3, C oN 3, C @N 3	2928.41666667
c En 4									0.000	0	0	0.0		0		0	0.000		11	11	0	0	c 1 4, y En 4, c aI 4, c @ 4, i En 4, c un 4, c oU 4, c u 4, c @N 4, c an 4, c aU 4	4960.18181818
C En 4									0.000	0	0	0.0		0		0	0.000		10	10	0	0	C u 4, C aN 4, y En 4, C oU 4, i En 4, C @n 4, C @ 4, C 1 4, C a 4, C @N 4	2194.2
c i @ 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @ 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i @ 1									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @ 1									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, C @ 1	23975.0
c i @ 2									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @ 2									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i @ 3									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @ 3									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, C @ 3	1617.0
c i @ 4									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, c @ 4	1348.0
C i @ 4									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, C @ 4	694.0
c i @n 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i @N 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @n 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @N 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i @n 1									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i @N 1									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, c @N 1	13.0
C i @n 1									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, C @n 1	23.0
C i @N 1									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, C @N 1	2348.0
c i @n 2									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i @N 2									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, c @N 2	1716.0
C i @n 2									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, C @n 2	925.0
C i @N 2									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, C @N 2	16735.0
c i @n 3									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i @N 3									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @n 3									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @N 3									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, C @N 3	75.0
c i @n 4									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i @N 4									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, c @N 4	142.0
C i @n 4									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, C @n 4	854.0
C i @N 4									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, C @N 4	44.0
c i @r 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @r 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i @r 1									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @r 1									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i @r 2									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @r 2									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i @r 3									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @r 3									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i @r 4									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i @r 4									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i 0									0.000	0	0	0.0		0		0	0.000		1	1	0	0	l i 0	345.0
C i 0									0.000	0	0	0.0		0		0	0.000		1	1	0	0	l i 0	345.0
c i 1									0.000	0	0	0.0		0		0	0.000		18	17	0	1	J i 1, X i 1, c aI 1, c aU 1, Q i 1, t i 1, p i 1, T i 1, P i 1, c a 1, m i 1, c an 1, c aN 1, c un 1, c u 1, c oN 1, c @N 1, i 1	208679.294118
C i 1									0.000	0	0	0.0		0		0	0.000		22	21	0	1	C u 1, C 1 1, C @ 1, J i 1, X i 1, C a 1, C oN 1, C aU 1, Q i 1, t i 1, p i 1, T i 1, C @N 1, C oU 1, P i 1, m i 1, C aI 1, C un 1, C aN 1, C @n 1, C an 1, i 1	212906.47619
c i 2									0.000	0	0	0.0		0		0	0.000		19	18	0	1	c oN 2, c aI 2, J i 2, Q i 2, l i 2, T i 2, n i 2, c 1 2, c aN 2, P i 2, m i 2, c @N 2, X i 2, c un 2, t i 2, p i 2, c an 2, c aU 2, i 2	9971.61111111
C i 2									0.000	0	0	0.0		0		0	0.000		23	22	0	1	C @N 2, J i 2, Q i 2, C a 2, l i 2, T i 2, C oN 2, n i 2, C aN 2, P i 2, C 1 2, m i 2, C u 2, C un 2, X i 2, C @n 2, C oU 2, C an 2, t i 2, p i 2, C aU 2, C aI 2, i 2	6061.31818182
c i 3									0.000	0	0	0.0		0		0	0.000		15	14	0	1	n i 3, l i 3, p i 3, J i 3, Q i 3, c 1 3, X i 3, t i 3, m i 3, P i 3, c aI 3, T i 3, c an 3, c aU 3, i 3	126615.285714
C i 3									0.000	0	0	0.0		0		0	0.000		21	20	0	1	n i 3, l i 3, p i 3, J i 3, Q i 3, C aN 3, X i 3, t i 3, C aU 3, m i 3, C un 3, P i 3, C @ 3, T i 3, C oU 3, C 1 3, C an 3, C u 3, C oN 3, C @N 3, i 3	95222.15
c i 4									0.000	0	0	0.0		0		0	0.000		20	19	0	1	c 1 4, t i 4, J i 4, p i 4, l i 4, Q i 4, T i 4, X i 4, P i 4, c aI 4, m i 4, c @ 4, n i 4, c un 4, c oU 4, c u 4, c @N 4, c an 4, c aU 4, i 4	12381.2105263
C i 4									0.000	0	0	0.0		0		0	0.000		19	18	0	1	t i 4, J i 4, p i 4, l i 4, Q i 4, C u 4, C aN 4, T i 4, X i 4, C oU 4, P i 4, m i 4, C @n 4, C @ 4, n i 4, C 1 4, C a 4, C @N 4, i 4	10942.4444444
c i a 0									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, i a 0	10700.0
C i a 0									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, i a 0	10700.0
c i a 1									0.000	0	0	0.0		0		0	0.000		5	3	0	2	J i a 1, X i a 1, Q i a 1, i a 1, c a 1	13625.1666667
C i a 1									0.000	0	0	0.0		0		0	0.000		5	3	0	2	J i a 1, X i a 1, Q i a 1, C a 1, i a 1	15106.1666667
c i a 2									0.000	0	0	0.0		0		0	0.000		3	2	0	1	X i a 2, J i a 2, i a 2	2193.5
C i a 2									0.000	0	0	0.0		0		0	0.000		4	2	0	2	X i a 2, J i a 2, C a 2, i a 2	5774.0
c i a 3									0.000	0	0	0.0		0		0	0.000		3	2	0	1	J i a 3, t i a 3, i a 3	724.5
C i a 3									0.000	0	0	0.0		0		0	0.000		3	2	0	1	J i a 3, t i a 3, i a 3	724.5
c i a 4									0.000	0	0	0.0		0		0	0.000		4	3	0	1	X i a 4, J i a 4, Q i a 4, i a 4	23463.6666667
C i a 4									0.000	0	0	0.0		0		0	0.000		5	3	0	2	X i a 4, J i a 4, Q i a 4, i a 4, C a 4	22484.1666667
c i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i an 1									0.000	0	0	0.0		0		0	0.000		2	1	0	1	c u an 1, c an 1	872.0
c i aN 1									0.000	0	0	0.0		0		0	0.000		5	3	0	2	J i aN 1, Q i aN 1, X i aN 1, c aN 1, i aN 1	14219.3333333
C i an 1									0.000	0	0	0.0		0		0	0.000		2	1	0	1	C u an 1, C an 1	13898.0
C i aN 1									0.000	0	0	0.0		0		0	0.000		6	4	0	2	J i aN 1, Q i aN 1, X i aN 1, C u aN 1, C aN 1, i aN 1	10587.0
c i an 2									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, c an 2	335.0
c i aN 2									0.000	0	0	0.0		0		0	0.000		6	4	0	2	Q i aN 2, n i aN 2, l i aN 2, X i aN 2, c aN 2, i aN 2	4943.0
C i an 2									0.000	0	0	0.0		0		0	0.000		2	1	0	1	C u an 2, C an 2	7141.0
C i aN 2									0.000	0	0	0.0		0		0	0.000		7	5	0	2	C u aN 2, Q i aN 2, n i aN 2, l i aN 2, X i aN 2, C aN 2, i aN 2	5443.9
c i an 3									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, c an 3	1053.0
c i aN 3									0.000	0	0	0.0		0		0	0.000		5	4	0	1	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, i aN 3	71086.5
C i an 3									0.000	0	0	0.0		0		0	0.000		2	1	0	1	C u an 3, C an 3	1057.0
C i aN 3									0.000	0	0	0.0		0		0	0.000		7	5	0	2	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, C u aN 3, C aN 3, i aN 3	61696.2
c i an 4									0.000	0	0	0.0		0		0	0.000		2	1	0	1	c u an 4, c an 4	159.0
c i aN 4									0.000	0	0	0.0		0		0	0.000		6	5	0	1	X i aN 4, l i aN 4, J i aN 4, Q i aN 4, n i aN 4, i aN 4	19229.0
C i an 4									0.000	0	0	0.0		0		0	0.000		1	1	0	0	C u an 4	390.0
C i aN 4									0.000	0	0	0.0		0		0	0.000		8	6	0	2	X i aN 4, l i aN 4, J i aN 4, C u aN 4, Q i aN 4, n i aN 4, C aN 4, i aN 4	18468.0
c i ar 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i ar 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i ar 1									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i ar 1									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i ar 2									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i ar 2									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i ar 3									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i ar 3									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i ar 4									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i ar 4									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i aU 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i aU 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i aU 1									0.000	0	0	0.0		0		0	0.000		10	8	0	2	J i aU 1, T i aU 1, Q i aU 1, p i aU 1, X i aU 1, P i aU 1, t i aU 1, m i aU 1, i aU 1, c aU 1	23613.625
C i aU 1									0.000	0	0	0.0		0		0	0.000		10	8	0	2	J i aU 1, T i aU 1, Q i aU 1, p i aU 1, X i aU 1, P i aU 1, t i aU 1, m i aU 1, i aU 1, C aU 1	23563.625
c i aU 2									0.000	0	0	0.0		0		0	0.000		8	6	0	2	T i aU 2, Q i aU 2, l i aU 2, m i aU 2, P i aU 2, X i aU 2, i aU 2, c aU 2	4290.66666667
C i aU 2									0.000	0	0	0.0		0		0	0.000		8	6	0	2	T i aU 2, Q i aU 2, l i aU 2, m i aU 2, P i aU 2, X i aU 2, i aU 2, C aU 2	4371.66666667
c i aU 3									0.000	0	0	0.0		0		0	0.000		11	9	0	2	l i aU 3, X i aU 3, J i aU 3, m i aU 3, n i aU 3, p i aU 3, Q i aU 3, t i aU 3, P i aU 3, i aU 3, c aU 3	112092.722222
C i aU 3									0.000	0	0	0.0		0		0	0.000		11	9	0	2	l i aU 3, X i aU 3, J i aU 3, m i aU 3, n i aU 3, p i aU 3, Q i aU 3, t i aU 3, P i aU 3, C aU 3, i aU 3	113495.222222
c i aU 4									0.000	0	0	0.0		0		0	0.000		11	9	0	2	J i aU 4, t i aU 4, T i aU 4, X i aU 4, P i aU 4, n i aU 4, l i aU 4, m i aU 4, Q i aU 4, i aU 4, c aU 4	131076.888889
C i aU 4									0.000	0	0	0.0		0		0	0.000		10	9	0	1	J i aU 4, t i aU 4, T i aU 4, X i aU 4, P i aU 4, n i aU 4, l i aU 4, m i aU 4, Q i aU 4, i aU 4	252811.888889
c i E 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i E 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i E 1									0.000	0	0	0.0		0		0	0.000		10	9	0	1	X i E 1, J i E 1, T i E 1, n i E 1, p i E 1, t i E 1, l i E 1, P i E 1, m i E 1, i E 1	4451.66666667
C i E 1									0.000	0	0	0.0		0		0	0.000		10	9	0	1	X i E 1, J i E 1, T i E 1, n i E 1, p i E 1, t i E 1, l i E 1, P i E 1, m i E 1, i E 1	4451.66666667
c i E 2									0.000	0	0	0.0		0		0	0.000		5	4	0	1	J i E 2, X i E 2, t i E 2, Q i E 2, i E 2	6766.5
C i E 2									0.000	0	0	0.0		0		0	0.000		5	4	0	1	J i E 2, X i E 2, t i E 2, Q i E 2, i E 2	6766.5
c i E 3									0.000	0	0	0.0		0		0	0.000		7	6	0	1	X i E 3, J i E 3, T i E 3, Q i E 3, P i E 3, p i E 3, i E 3	136293.5
C i E 3									0.000	0	0	0.0		0		0	0.000		7	6	0	1	X i E 3, J i E 3, T i E 3, Q i E 3, P i E 3, p i E 3, i E 3	136293.5
c i E 4									0.000	0	0	0.0		0		0	0.000		8	7	0	1	p i E 4, J i E 4, X i E 4, Q i E 4, l i E 4, m i E 4, n i E 4, i E 4	17246.7142857
C i E 4									0.000	0	0	0.0		0		0	0.000		8	7	0	1	p i E 4, J i E 4, X i E 4, Q i E 4, l i E 4, m i E 4, n i E 4, i E 4	17246.7142857
c i En 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i En 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i En 1									0.000	0	0	0.0		0		0	0.000		9	8	0	1	T i En 1, X i En 1, J i En 1, p i En 1, Q i En 1, P i En 1, t i En 1, n i En 1, i En 1	12619.875
C i En 1									0.000	0	0	0.0		0		0	0.000		9	8	0	1	T i En 1, X i En 1, J i En 1, p i En 1, Q i En 1, P i En 1, t i En 1, n i En 1, i En 1	12619.875
c i En 2									0.000	0	0	0.0		0		0	0.000		8	7	0	1	Q i En 2, n i En 2, l i En 2, T i En 2, X i En 2, m i En 2, P i En 2, i En 2	23337.8571429
C i En 2									0.000	0	0	0.0		0		0	0.000		8	7	0	1	Q i En 2, n i En 2, l i En 2, T i En 2, X i En 2, m i En 2, P i En 2, i En 2	23337.8571429
c i En 3									0.000	0	0	0.0		0		0	0.000		10	9	0	1	t i En 3, l i En 3, J i En 3, X i En 3, T i En 3, p i En 3, m i En 3, Q i En 3, n i En 3, i En 3	16443.5555556
C i En 3									0.000	0	0	0.0		0		0	0.000		10	9	0	1	t i En 3, l i En 3, J i En 3, X i En 3, T i En 3, p i En 3, m i En 3, Q i En 3, n i En 3, i En 3	16443.5555556
c i En 4									0.000	0	0	0.0		0		0	0.000		11	10	0	1	J i En 4, p i En 4, P i En 4, t i En 4, X i En 4, m i En 4, Q i En 4, l i En 4, n i En 4, T i En 4, i En 4	11352.0
C i En 4									0.000	0	0	0.0		0		0	0.000		11	10	0	1	J i En 4, p i En 4, P i En 4, t i En 4, X i En 4, m i En 4, Q i En 4, l i En 4, n i En 4, T i En 4, i En 4	11352.0
c in 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c iN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C in 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C iN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c in 1									0.000	0	0	0.0		0		0	0.000		15	14	0	1	X in 1, c aI 1, J in 1, c aU 1, Q in 1, c a 1, P in 1, c an 1, c aN 1, c un 1, p in 1, c u 1, c oN 1, c @N 1, in 1	7634.0
c iN 1									0.000	0	0	0.0		0		0	0.000		18	17	0	1	T iN 1, J iN 1, c aI 1, Q iN 1, c aU 1, t iN 1, X iN 1, p iN 1, c a 1, c an 1, c aN 1, c un 1, c u 1, c oN 1, l iN 1, c @N 1, P iN 1, iN 1	9555.64705882
C in 1									0.000	0	0	0.0		0		0	0.000		19	18	0	1	C u 1, C 1 1, X in 1, C @ 1, C a 1, J in 1, C oN 1, C aU 1, C @N 1, Q in 1, C oU 1, P in 1, C aI 1, p in 1, C un 1, C aN 1, C @n 1, C an 1, in 1	12351.3333333
C iN 1									0.000	0	0	0.0		0		0	0.000		22	21	0	1	T iN 1, C u 1, J iN 1, C 1 1, C @ 1, Q iN 1, C a 1, C oN 1, C aU 1, t iN 1, X iN 1, p iN 1, C @N 1, C oU 1, C aI 1, C un 1, l iN 1, C aN 1, C @n 1, C an 1, P iN 1, iN 1	12937.6190476
c in 2									0.000	0	0	0.0		0		0	0.000		15	14	0	1	c oN 2, c aI 2, n in 2, c 1 2, c aN 2, c @N 2, l in 2, c un 2, Q in 2, m in 2, c an 2, c aU 2, P in 2, X in 2, in 2	9156.78571429
c iN 2									0.000	0	0	0.0		0		0	0.000		16	15	0	1	c oN 2, c aI 2, X iN 2, m iN 2, T iN 2, P iN 2, Q iN 2, c 1 2, c aN 2, l iN 2, c @N 2, c un 2, n iN 2, c an 2, c aU 2, iN 2	19584.9333333
C in 2									0.000	0	0	0.0		0		0	0.000		19	18	0	1	n in 2, C @N 2, C a 2, C oN 2, C aN 2, C 1 2, l in 2, C u 2, C un 2, C @n 2, C oU 2, C an 2, Q in 2, m in 2, C aU 2, P in 2, C aI 2, X in 2, in 2	4305.27777778
C iN 2									0.000	0	0	0.0		0		0	0.000		20	19	0	1	X iN 2, C @N 2, m iN 2, T iN 2, C a 2, C oN 2, P iN 2, Q iN 2, C aN 2, l iN 2, C 1 2, C u 2, C un 2, C @n 2, C oU 2, C an 2, n iN 2, C aU 2, C aI 2, iN 2	14521.3684211
c in 3									0.000	0	0	0.0		0		0	0.000		9	8	0	1	c 1 3, J in 3, c aI 3, c an 3, c aU 3, P in 3, m in 3, Q in 3, in 3	3511.75
c iN 3									0.000	0	0	0.0		0		0	0.000		13	12	0	1	Q iN 3, T iN 3, c 1 3, X iN 3, J iN 3, c aI 3, p iN 3, t iN 3, c an 3, l iN 3, c aU 3, m iN 3, iN 3	6227.25
C in 3									0.000	0	0	0.0		0		0	0.000		15	14	0	1	C aN 3, J in 3, C aU 3, C un 3, C @ 3, C oU 3, C 1 3, C an 3, P in 3, C u 3, m in 3, C oN 3, C @N 3, Q in 3, in 3	3445.21428571
C iN 3									0.000	0	0	0.0		0		0	0.000		19	18	0	1	Q iN 3, C aN 3, T iN 3, X iN 3, J iN 3, C aU 3, C un 3, p iN 3, C @ 3, t iN 3, l iN 3, C oU 3, C 1 3, C an 3, C u 3, C oN 3, C @N 3, m iN 3, iN 3	5044.66666667
c in 4									0.000	0	0	0.0		0		0	0.000		14	13	0	1	c 1 4, J in 4, X in 4, c aI 4, c @ 4, c un 4, c oU 4, c u 4, c @N 4, P in 4, p in 4, c an 4, c aU 4, in 4	7696.61538462
c iN 4									0.000	0	0	0.0		0		0	0.000		17	16	0	1	c 1 4, p iN 4, l iN 4, t iN 4, X iN 4, m iN 4, J iN 4, c aI 4, c @ 4, c un 4, c oU 4, c u 4, c @N 4, Q iN 4, c an 4, c aU 4, iN 4	8262.125
C in 4									0.000	0	0	0.0		0		0	0.000		13	12	0	1	J in 4, X in 4, C u 4, C aN 4, C oU 4, C @n 4, C @ 4, C 1 4, P in 4, C a 4, C @N 4, p in 4, in 4	5504.75
C iN 4									0.000	0	0	0.0		0		0	0.000		16	15	0	1	p iN 4, l iN 4, t iN 4, C u 4, C aN 4, X iN 4, m iN 4, J iN 4, C oU 4, C @n 4, C @ 4, C 1 4, Q iN 4, C a 4, C @N 4, iN 4	6555.93333333
c i on 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i oN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i on 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i oN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i on 1									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
