Char	Lexicality	Key	PY	Pho	IPA	Tone	Onset	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqPM	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen
娩	added	miEn3	mian3	m i E n 3	miɛn3	3	m	CGVN	1	4	4	5	added	0	0	NA	0	免, 冕, 勉, 愐, 缅	5	12	10	0	2	t i E n 3, l i E n 3, J i E n 3, m i E n 4, X i E n 3, T i E n 3, p i E n 3, Q i E n 3, m i E n 2, n i E n 3, i E n 3, m i n 3	12721.7	0.56	NA	NA	NA	NA
湎	added	miEn3	mian3	m i E n 3	miɛn3	3	m	CGVN	1	4	4	5	added	0	0	NA	0	免, 冕, 勉, 愐, 缅	5	12	10	0	2	t i E n 3, l i E n 3, J i E n 3, m i E n 4, X i E n 3, T i E n 3, p i E n 3, Q i E n 3, m i E n 2, n i E n 3, i E n 3, m i n 3	12721.7	0.56	NA	NA	NA	NA
腼	added	miEn3	mian3	m i E n 3	miɛn3	3	m	CGVN	1	4	4	5	added	0	0	NA	0	免, 冕, 勉, 愐, 缅	5	12	10	0	2	t i E n 3, l i E n 3, J i E n 3, m i E n 4, X i E n 3, T i E n 3, p i E n 3, Q i E n 3, m i E n 2, n i E n 3, i E n 3, m i n 3	12721.7	0.56	NA	NA	NA	NA
瞑	added	miN2	ming2	m i N 2	miŋ2	2	m	CVN	1	4	3	4	added	0	0	NA	0	冥, 名, 明, 暝, 茗, 铭, 鸣	7	15	13	0	2	X i N 2, T i N 2, m a N 2, P i N 2, m i N 4, Q i N 2, l i N 2, m @ N 2, m i n 2, n i N 2, m i aU 2, m i N 3, m i r 2, i N 2, m i 2	10583.3461538	0.28	NA	NA	NA	NA
銘	added	miN2	ming2	m i N 2	miŋ2	2	m	CVN	1	4	3	4	added	0	0	NA	0	冥, 名, 明, 暝, 茗, 铭, 鸣	7	15	13	0	2	X i N 2, T i N 2, m a N 2, P i N 2, m i N 4, Q i N 2, l i N 2, m @ N 2, m i n 2, n i N 2, m i aU 2, m i N 3, m i r 2, i N 2, m i 2	10583.3461538	0.28	NA	NA	NA	NA
鳴	added	miN2	ming2	m i N 2	miŋ2	2	m	CVN	1	4	3	4	added	0	0	NA	0	冥, 名, 明, 暝, 茗, 铭, 鸣	7	15	13	0	2	X i N 2, T i N 2, m a N 2, P i N 2, m i N 4, Q i N 2, l i N 2, m @ N 2, m i n 2, n i N 2, m i aU 2, m i N 3, m i r 2, i N 2, m i 2	10583.3461538	0.28	NA	NA	NA	NA
鹋	added	miaU2	miao2	m i aU 2	miaʊ2	2	m	CGVV	1	4	4	4	added	0	0	NA	0	描, 瞄, 苗	3	13	10	0	3	T i aU 2, m i N 2, Q i aU 2, m i aU 3, l i aU 2, m i aU 4, m i n 2, m i aU 1, P i aU 2, m i r 2, m i 2, i aU 2, m aU 2	5241.16666667	0.27	NA	NA	NA	NA
缈	added	miaU3	miao3	m i aU 3	miaʊ3	3	m	CGVV	1	4	4	4	added	0	0	NA	0	杪, 渺, 秒, 藐	4	16	13	0	3	X i aU 3, J i aU 3, l i aU 3, n i aU 3, p i aU 3, m i aU 4, Q i aU 3, m i aU 2, m i n 3, m i aU 1, t i aU 3, m i N 3, P i aU 3, m i 3, i aU 3, m aU 3	5735.76923077	0.37	NA	NA	NA	NA
皿	added	min3	min3	m i n 3	min3	3	m	CVN	1	3	3	4	added	0	0	NA	0	悯, 抿, 敏, 泯, 闵	5	10	7	1	2	J i n 3, m a n 3, m i aU 3, m i n 2, P i n 3, m i N 3, Q i n 3, m i E n 3, m i 3, i n 3	4528.78571429	0.2	NA	NA	NA	NA
𦺒	added	moU4	mou4	m oU 4	moʊ4	4	m	CVV	1	3	3	3	added	0	0	NA	0	NA	NA	24	22	1	1	i oU 4, x oU 4, k oU 4, S oU 4, m aI 4, m oU 3, C oU 4, r oU 4, m u 4, T oU 4, m aU 4, t oU 4, m i 4, z oU 4, K oU 4, m eI 4, m a 4, l oU 4, Z oU 4, c oU 4, m oU 2, m oU 1, m i oU 4, oU 4	34484.5	0.4	NA	NA	NA	NA
模	added	mu2	mu2	m u 2	mu2	2	m	CV	1	2	2	3	added	0	0	NA	0	NA	NA	23	21	1	1	m eI 2, m a 2, t u 2, r u 2, f u 2, T u 2, m u 4, m i 2, C u 2, x u 2, z u 2, S u 2, m aI 2, m u 3, m aU 2, l u 2, m oU 2, n u 2, Z u 2, s u 2, P u 2, m u o 2, u 2	22569.5238095	0.42	NA	NA	NA	NA
毪	added	mu2	mu2	m u 2	mu2	2	m	CV	1	2	2	3	added	0	0	NA	0	NA	NA	23	21	1	1	m eI 2, m a 2, t u 2, r u 2, f u 2, T u 2, m u 4, m i 2, C u 2, x u 2, z u 2, S u 2, m aI 2, m u 3, m aU 2, l u 2, m oU 2, n u 2, Z u 2, s u 2, P u 2, m u o 2, u 2	22569.5238095	0.42	NA	NA	NA	NA
氁	added	mu2	mu2	m u 2	mu2	2	m	CV	1	2	2	3	added	0	0	NA	0	NA	NA	23	21	1	1	m eI 2, m a 2, t u 2, r u 2, f u 2, T u 2, m u 4, m i 2, C u 2, x u 2, z u 2, S u 2, m aI 2, m u 3, m aU 2, l u 2, m oU 2, n u 2, Z u 2, s u 2, P u 2, m u o 2, u 2	22569.5238095	0.42	NA	NA	NA	NA
𨡭	added	mu2	mu2	m u 2	mu2	2	m	CV	1	2	2	3	added	0	0	NA	0	NA	NA	23	21	1	1	m eI 2, m a 2, t u 2, r u 2, f u 2, T u 2, m u 4, m i 2, C u 2, x u 2, z u 2, S u 2, m aI 2, m u 3, m aU 2, l u 2, m oU 2, n u 2, Z u 2, s u 2, P u 2, m u o 2, u 2	22569.5238095	0.42	NA	NA	NA	NA
䮸	added	mu2	mu2	m u 2	mu2	2	m	CV	1	2	2	3	added	0	0	NA	0	NA	NA	23	21	1	1	m eI 2, m a 2, t u 2, r u 2, f u 2, T u 2, m u 4, m i 2, C u 2, x u 2, z u 2, S u 2, m aI 2, m u 3, m aU 2, l u 2, m oU 2, n u 2, Z u 2, s u 2, P u 2, m u o 2, u 2	22569.5238095	0.42	NA	NA	NA	NA
䱯	added	mu2	mu2	m u 2	mu2	2	m	CV	1	2	2	3	added	0	0	NA	0	NA	NA	23	21	1	1	m eI 2, m a 2, t u 2, r u 2, f u 2, T u 2, m u 4, m i 2, C u 2, x u 2, z u 2, S u 2, m aI 2, m u 3, m aU 2, l u 2, m oU 2, n u 2, Z u 2, s u 2, P u 2, m u o 2, u 2	22569.5238095	0.42	NA	NA	NA	NA
么	added	muo0	muo0	m u o 0	muo0	0	m	CGV	1	3	3	4	added	0	0	NA	0	NA	NA	4	4	0	0	m u o 2, m u o 4, m u o 1, m u o 3	1813.25	1	NA	NA	NA	NA
蓦	added	muo4	mo4	m u o 4	muo4	4	m	CGV	1	2	3	4	added	0	0	NA	0	寞, 末, 殁, 沫, 漠, 脉, 膜, 茉, 莫, 貘, 陌, 墨, 默	13	19	17	0	2	x u o 4, z u o 4, k u o 4, c u o 4, l u o 4, m u o 2, P u o 4, r u o 4, m u o 1, n u o 4, p u o 4, m u o 3, t u o 4, K u o 4, S u o 4, T u o 4, C u o 4, m u 4, u o 4	29342.6470588	0.63	NA	NA	NA	NA
哪	added	n@2	ne2	n @ 2	nə2	2	n	CV	1	2	2	3	added	0	0	NA	0	NA	NA	15	13	1	1	n @ 0, n a 2, x @ 2, n i 2, k @ 2, t @ 2, z @ 2, S @ 2, Z @ 2, K @ 2, n u 2, n aU 2, n @ 4, n @ N 2, @ 2	177670.923077	0.33	NA	NA	NA	NA
螚	added	n@N3	neng3	n @ N 3	nəŋ3	3	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	9	9	0	0	n @ N 2, t @ N 3, Z @ N 3, l @ N 3, S @ N 3, m @ N 3, P @ N 3, C @ N 3, k @ N 3	23221.5555556	0.78	NA	NA	NA	NA
㲌	added	n@N4	neng4	n @ N 4	nəŋ4	4	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	16	15	0	1	n @ N 2, Z @ N 4, n o N 4, S @ N 4, m @ N 4, P @ N 4, p @ N 4, t @ N 4, f @ N 4, n @ n 4, c @ N 4, z @ N 4, l @ N 4, C @ N 4, u @ N 4, n @ 4	14428.5333333	0.56	NA	NA	NA	NA
捺	added	na4	na4	n a 4	na4	4	n	CV	1	2	2	3	added	0	0	NA	0	吶, 呐, 纳, 那, 钠	5	21	21	0	0	t a 4, n a 2, n a 3, p a 4, n eI 4, P a 4, Z a 4, i a 4, l a 4, n aU 4, s a 4, m a 4, T a 4, n aI 4, n i 4, n u 4, u a 4, S a 4, K a 4, C a 4, n @ 4	6480.80952381	0.45	NA	NA	NA	NA
腉	added	naI2	nai2	n aI 2	naɪ2	2	n	CVV	1	3	3	3	added	0	0	NA	0	NA	NA	16	15	0	1	l aI 2, c aI 2, n a 2, T aI 2, n i 2, P aI 2, p aI 2, m aI 2, n aI 3, n aI 4, n u 2, x aI 2, Z aI 2, n aU 2, C aI 2, aI 2	18428.2666667	0.43	NA	NA	NA	NA
攮	added	naN3	nang3	n a N 3	naŋ3	3	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	17	16	0	1	n a r 3, Z a N 3, C a N 3, u a N 3, i a N 3, T a N 3, t a N 3, p a N 3, l a N 3, k a N 3, f a N 3, n a N 2, S a N 3, r a N 3, s a N 3, m a N 3, n a 3	30623.875	0.68	NA	NA	NA	NA
曩	added	naN3	nang3	n a N 3	naŋ3	3	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	17	16	0	1	n a r 3, Z a N 3, C a N 3, u a N 3, i a N 3, T a N 3, t a N 3, p a N 3, l a N 3, k a N 3, f a N 3, n a N 2, S a N 3, r a N 3, s a N 3, m a N 3, n a 3	30623.875	0.68	NA	NA	NA	NA
灢	added	naN3	nang3	n a N 3	naŋ3	3	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	17	16	0	1	n a r 3, Z a N 3, C a N 3, u a N 3, i a N 3, T a N 3, t a N 3, p a N 3, l a N 3, k a N 3, f a N 3, n a N 2, S a N 3, r a N 3, s a N 3, m a N 3, n a 3	30623.875	0.68	NA	NA	NA	NA
儾	added	naN4	nang4	n a N 4	naŋ4	4	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	21	18	1	2	r a N 4, S a N 4, p a N 4, f a N 4, n o N 4, u a N 4, C a N 4, Z a N 4, i a N 4, T a N 4, z a N 4, P a N 4, K a N 4, l a N 4, n a N 2, t a N 4, k a N 4, x a N 4, n i a N 4, n a 4, a N 4	114016.388889	0.65	NA	NA	NA	NA
齉	added	naN4	nang4	n a N 4	naŋ4	4	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	21	18	1	2	r a N 4, S a N 4, p a N 4, f a N 4, n o N 4, u a N 4, C a N 4, Z a N 4, i a N 4, T a N 4, z a N 4, P a N 4, K a N 4, l a N 4, n a N 2, t a N 4, k a N 4, x a N 4, n i a N 4, n a 4, a N 4	114016.388889	0.65	NA	NA	NA	NA
蛲	added	naU2	nao2	n aU 2	naʊ2	2	n	CVV	1	3	3	3	added	0	0	NA	0	呶, 挠	2	18	17	0	1	n a 2, n i 2, T aU 2, n aU 3, n aU 4, l aU 2, i aU 2, m aU 2, x aU 2, r aU 2, C aU 2, Z aU 2, n u 2, P aU 2, c aU 2, S aU 2, n aU 1, aU 2	3866.76470588	0.47	NA	NA	NA	NA
鬧	added	naU4	nao4	n aU 4	naʊ4	4	n	CVV	1	3	3	3	added	0	0	NA	0	淖, 闹	2	26	24	1	1	x aU 4, i aU 4, n a 4, t aU 4, n eI 4, K aU 4, p aU 4, Z aU 4, T aU 4, m aU 4, n aU 3, z aU 4, P aU 4, r aU 4, k aU 4, n aI 4, n i 4, n u 4, n aU 2, S aU 4, l aU 4, n @ 4, c aU 4, n aU 1, n i aU 4, aU 4	43470.6666667	0.43	NA	NA	NA	NA
妠	added	nan4	nan4	n a n 4	nan4	4	n	CVN	1	3	3	4	added	0	0	NA	0	NA	NA	19	17	0	2	K a n 4, t a n 4, n a n 2, Z a n 4, p a n 4, T a n 4, f a n 4, u a n 4, S a n 4, m a n 4, l a n 4, x a n 4, P a n 4, s a n 4, z a n 4, n @ n 4, c a n 4, n a 4, a n 4	115362.676471	0.7	NA	NA	NA	NA
婻	added	nan4	nan4	n a n 4	nan4	4	n	CVN	1	3	3	4	added	0	0	NA	0	NA	NA	19	17	0	2	K a n 4, t a n 4, n a n 2, Z a n 4, p a n 4, T a n 4, f a n 4, u a n 4, S a n 4, m a n 4, l a n 4, x a n 4, P a n 4, s a n 4, z a n 4, n @ n 4, c a n 4, n a 4, a n 4	115362.676471	0.7	NA	NA	NA	NA
㬮	added	nan4	nan4	n a n 4	nan4	4	n	CVN	1	3	3	4	added	0	0	NA	0	NA	NA	19	17	0	2	K a n 4, t a n 4, n a n 2, Z a n 4, p a n 4, T a n 4, f a n 4, u a n 4, S a n 4, m a n 4, l a n 4, x a n 4, P a n 4, s a n 4, z a n 4, n @ n 4, c a n 4, n a 4, a n 4	115362.676471	0.7	NA	NA	NA	NA
䕼	added	nan4	nan4	n a n 4	nan4	4	n	CVN	1	3	3	4	added	0	0	NA	0	NA	NA	19	17	0	2	K a n 4, t a n 4, n a n 2, Z a n 4, p a n 4, T a n 4, f a n 4, u a n 4, S a n 4, m a n 4, l a n 4, x a n 4, P a n 4, s a n 4, z a n 4, n @ n 4, c a n 4, n a 4, a n 4	115362.676471	0.7	NA	NA	NA	NA
諵	added	nan4	nan4	n a n 4	nan4	4	n	CVN	1	3	3	4	added	0	0	NA	0	NA	NA	19	17	0	2	K a n 4, t a n 4, n a n 2, Z a n 4, p a n 4, T a n 4, f a n 4, u a n 4, S a n 4, m a n 4, l a n 4, x a n 4, P a n 4, s a n 4, z a n 4, n @ n 4, c a n 4, n a 4, a n 4	115362.676471	0.7	NA	NA	NA	NA
难	added	nan4	nan4	n a n 4	nan4	4	n	CVN	1	3	3	4	added	0	0	NA	0	NA	NA	19	17	0	2	K a n 4, t a n 4, n a n 2, Z a n 4, p a n 4, T a n 4, f a n 4, u a n 4, S a n 4, m a n 4, l a n 4, x a n 4, P a n 4, s a n 4, z a n 4, n @ n 4, c a n 4, n a 4, a n 4	115362.676471	0.7	NA	NA	NA	NA
難	added	nan4	nan4	n a n 4	nan4	4	n	CVN	1	3	3	4	added	0	0	NA	0	NA	NA	19	17	0	2	K a n 4, t a n 4, n a n 2, Z a n 4, p a n 4, T a n 4, f a n 4, u a n 4, S a n 4, m a n 4, l a n 4, x a n 4, P a n 4, s a n 4, z a n 4, n @ n 4, c a n 4, n a 4, a n 4	115362.676471	0.7	NA	NA	NA	NA
𩅠	added	nan4	nan4	n a n 4	nan4	4	n	CVN	1	3	3	4	added	0	0	NA	0	NA	NA	19	17	0	2	K a n 4, t a n 4, n a n 2, Z a n 4, p a n 4, T a n 4, f a n 4, u a n 4, S a n 4, m a n 4, l a n 4, x a n 4, P a n 4, s a n 4, z a n 4, n @ n 4, c a n 4, n a 4, a n 4	115362.676471	0.7	NA	NA	NA	NA
䶲	added	nan4	nan4	n a n 4	nan4	4	n	CVN	1	3	3	4	added	0	0	NA	0	NA	NA	19	17	0	2	K a n 4, t a n 4, n a n 2, Z a n 4, p a n 4, T a n 4, f a n 4, u a n 4, S a n 4, m a n 4, l a n 4, x a n 4, P a n 4, s a n 4, z a n 4, n @ n 4, c a n 4, n a 4, a n 4	115362.676471	0.7	NA	NA	NA	NA
脑儿	added	nar3	naor3	n a r 3	naɹ3	3	n	CVR	1	4	3	4	added	0	0	NA	0	那儿, 哪儿	2	2	0	1	1	n i a r 3, n a 3	26617	0	NA	NA	NA	NA
餒	added	neI3	nei3	n eI 3	neɪ3	3	n	CVV	1	3	3	3	added	0	0	NA	0	馁	1	14	14	0	0	n i 3, k eI 3, t eI 3, n a 3, m eI 3, n y 3, n eI 4, l eI 3, n aU 3, p eI 3, n aI 3, u eI 3, f eI 3, n u 3	115706.142857	0.4	NA	NA	NA	NA
內	added	neI4	nei4	n eI 4	neɪ4	4	n	CVV	1	3	3	3	added	0	0	NA	0	内	1	14	13	0	1	n a 4, p eI 4, u eI 4, f eI 4, P eI 4, l eI 4, n aU 4, m eI 4, n aI 4, n i 4, n u 4, n @ 4, n eI 3, eI 4	23650.9230769	0.4	NA	NA	NA	NA
妮	added	ni1	ni1	n i 1	ni1	1	n	CV	1	2	2	3	added	0	0	NA	0	NA	NA	15	12	2	1	n i 3, J i 1, X i 1, n i 2, Q i 1, t i 1, p i 1, T i 1, P i 1, m i 1, n i 4, n aU 1, n i oU 1, n i E 1, i 1	320374.833333	0.38	NA	NA	NA	NA
倪	added	ni2	ni2	n i 2	ni2	2	n	CV	1	2	2	3	added	0	0	NA	0	妮, 尼, 泥, 霓	4	18	14	3	1	n i 3, n a 2, J i 2, Q i 2, l i 2, T i 2, P i 2, m i 2, X i 2, t i 2, n i 4, p i 2, n u 2, n aU 2, n i n 2, n i oU 2, n i N 2, i 2	109035.333333	0.34	NA	NA	NA	NA
怩	added	ni2	ni2	n i 2	ni2	2	n	CV	1	2	2	3	added	0	0	NA	0	妮, 尼, 泥, 霓	4	18	14	3	1	n i 3, n a 2, J i 2, Q i 2, l i 2, T i 2, P i 2, m i 2, X i 2, t i 2, n i 4, p i 2, n u 2, n aU 2, n i n 2, n i oU 2, n i N 2, i 2	109035.333333	0.34	NA	NA	NA	NA
擬	added	ni3	ni3	n i 3	ni3	3	n	CV	1	2	2	3	added	0	0	NA	0	你, 妳, 拟	3	20	17	2	1	l i 3, n a 3, p i 3, J i 3, Q i 3, n y 3, n i 2, X i 3, t i 3, m i 3, n aU 3, P i 3, T i 3, n aI 3, n i 4, n u 3, n eI 3, n i aU 3, n i oU 3, i 3	32865.2352941	0.33	NA	NA	NA	NA
旎	added	ni3	ni3	n i 3	ni3	3	n	CV	1	2	2	3	added	0	0	NA	0	你, 妳, 拟	3	20	17	2	1	l i 3, n a 3, p i 3, J i 3, Q i 3, n y 3, n i 2, X i 3, t i 3, m i 3, n aU 3, P i 3, T i 3, n aI 3, n i 4, n u 3, n eI 3, n i aU 3, n i oU 3, i 3	32865.2352941	0.33	NA	NA	NA	NA
暱	added	ni4	ni4	n i 4	ni4	4	n	CV	1	2	2	3	added	0	0	NA	0	匿, 昵, 溺, 腻, 逆	5	21	17	3	1	n i 3, n a 4, t i 4, J i 4, p i 4, l i 4, Q i 4, n eI 4, n i 2, T i 4, X i 4, P i 4, m i 4, n aU 4, n aI 4, n u 4, n @ 4, n i aU 4, n i E 4, n i oU 4, i 4	101243.490196	0.31	NA	NA	NA	NA
㡪	added	niE2	nie2	n i E 2	niɛ2	2	n	CGV	1	3	3	4	added	0	0	NA	0	NA	NA	12	9	1	2	n i n 2, J i E 2, X i E 2, n i oU 2, t i E 2, n i N 2, n i E 1, n i E 4, Q i E 2, n i E n 2, n i 2, i E 2	39257.6666667	0.27	NA	NA	NA	NA
苶	added	niE2	nie2	n i E 2	niɛ2	2	n	CGV	1	3	3	4	added	0	0	NA	0	NA	NA	12	9	1	2	n i n 2, J i E 2, X i E 2, n i oU 2, t i E 2, n i N 2, n i E 1, n i E 4, Q i E 2, n i E n 2, n i 2, i E 2	39257.6666667	0.27	NA	NA	NA	NA
鎳	added	niE4	nie4	n i E 4	niɛ4	4	n	CGV	1	3	3	4	added	0	0	NA	0	乜, 啮, 孽, 涅, 聂, 蘖, 蹑, 镊, 镍, 颞	10	13	10	1	2	p i E 4, J i E 4, X i E 4, n i aU 4, l i E 4, Q i E 4, m i E 4, n i E 1, n y E 4, n i oU 4, n i E n 4, i E 4, n i 4	12578.6	0.31	NA	NA	NA	NA
鑷	added	niE4	nie4	n i E 4	niɛ4	4	n	CGV	1	3	3	4	added	0	0	NA	0	乜, 啮, 孽, 涅, 聂, 蘖, 蹑, 镊, 镍, 颞	10	13	10	1	2	p i E 4, J i E 4, X i E 4, n i aU 4, l i E 4, Q i E 4, m i E 4, n i E 1, n y E 4, n i oU 4, n i E n 4, i E 4, n i 4	12578.6	0.31	NA	NA	NA	NA
鲇	added	niEn2	nian2	n i E n 2	niɛn2	2	n	CGVN	1	4	4	5	added	0	0	NA	0	年, 拈, 粘, 鮎, 鲶, 黏	6	10	8	0	2	Q i E n 2, l i E n 2, T i E n 2, n i E n 4, X i E n 2, m i E n 2, n i E n 3, n i E n 1, n i n 2, i E n 2	24268.25	0.4	NA	NA	NA	NA
唸	added	niEn4	nian4	n i E n 4	niɛn4	4	n	CGVN	1	4	4	5	added	0	0	NA	0	廿, 念	2	13	11	0	2	J i E n 4, n i E n 2, p i E n 4, P i E n 4, t i E n 4, X i E n 4, m i E n 4, Q i E n 4, l i E n 4, n i E n 3, n i E n 1, i E n 4, n i E 4	12756.4090909	0.5	NA	NA	NA	NA
咛	added	niN2	ning2	n i N 2	niŋ2	2	n	CVN	1	4	3	4	added	0	0	NA	0	凝, 宁, 拧, 柠, 狞	5	14	11	1	2	n @ N 2, X i N 2, n i n 2, m i N 2, T i N 2, P i N 2, Q i N 2, l i N 2, n i oU 2, n o N 2, n a N 2, n i a N 2, i N 2, n i 2	31220.1363636	0.31	NA	NA	NA	NA
薴	added	niN2	ning2	n i N 2	niŋ2	2	n	CVN	1	4	3	4	added	0	0	NA	0	凝, 宁, 拧, 柠, 狞	5	14	11	1	2	n @ N 2, X i N 2, n i n 2, m i N 2, T i N 2, P i N 2, Q i N 2, l i N 2, n i oU 2, n o N 2, n a N 2, n i a N 2, i N 2, n i 2	31220.1363636	0.31	NA	NA	NA	NA
拧	added	niN3	ning3	n i N 3	niŋ3	3	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	13	11	0	2	Q i N 3, T i N 3, X i N 3, J i N 3, n i aU 3, p i N 3, t i N 3, l i N 3, n i oU 3, n i N 2, m i N 3, n i 3, i N 3	670645.136364	0.5	NA	NA	NA	NA
擰	added	niN3	ning3	n i N 3	niŋ3	3	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	13	11	0	2	Q i N 3, T i N 3, X i N 3, J i N 3, n i aU 3, p i N 3, t i N 3, l i N 3, n i oU 3, n i N 2, m i N 3, n i 3, i N 3	670645.136364	0.5	NA	NA	NA	NA
㩶	added	niN3	ning3	n i N 3	niŋ3	3	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	13	11	0	2	Q i N 3, T i N 3, X i N 3, J i N 3, n i aU 3, p i N 3, t i N 3, l i N 3, n i oU 3, n i N 2, m i N 3, n i 3, i N 3	670645.136364	0.5	NA	NA	NA	NA
矃	added	niN3	ning3	n i N 3	niŋ3	3	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	13	11	0	2	Q i N 3, T i N 3, X i N 3, J i N 3, n i aU 3, p i N 3, t i N 3, l i N 3, n i oU 3, n i N 2, m i N 3, n i 3, i N 3	670645.136364	0.5	NA	NA	NA	NA
泞	added	niN4	ning4	n i N 4	niŋ4	4	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	15	12	1	2	p i N 4, l i N 4, n o N 4, t i N 4, X i N 4, m i N 4, J i N 4, n i aU 4, n i N 2, n i E 4, Q i N 4, n i oU 4, n i a N 4, i N 4, n i 4	7462.83333333	0.32	NA	NA	NA	NA
鳥	added	niaU3	niao3	n i aU 3	niaʊ3	3	n	CGVV	1	4	4	4	added	0	0	NA	0	袅, 鸟	2	13	10	0	3	X i aU 3, J i aU 3, l i aU 3, m i aU 3, n i aU 4, p i aU 3, Q i aU 3, n i oU 3, t i aU 3, P i aU 3, n i 3, i aU 3, n aU 3	450059.666667	0.5	NA	NA	NA	NA
娘儿	added	niar2	niangr2	n i a r 2	niaɹ2	2	n	CGVR	1	6	4	5	added	0	0	NA	0	NA	NA	2	2	0	0	n i a N 2, n i a r 3	1052.5	0	NA	NA	NA	NA
拰	added	nin3	nin3	n i n 3	nin3	3	n	CVN	1	3	3	4	added	0	0	NA	0	NA	NA	10	7	1	2	n i n 2, J i n 3, n i aU 3, n i oU 3, P i n 3, m i n 3, Q i n 3, n i E n 3, n i 3, i n 3	669614.642857	0.29	NA	NA	NA	NA
鈕	added	nioU3	niu3	n i oU 3	nioʊ3	3	n	CGVV	1	3	4	4	added	0	0	NA	0	忸, 扭, 纽, 钮	4	10	8	0	2	J i oU 3, n i aU 3, n i oU 2, n i oU 1, X i oU 3, Q i oU 3, l i oU 3, n i oU 4, n i 3, i oU 3	812359.5	0.31	NA	NA	NA	NA
牛儿	added	nior2	niur2	n i o r 2	nioɹ2	2	n	CGVR	1	4	4	5	added	0	0	NA	0	NA	NA	1	1	0	0	n i o r 1	141	0	NA	NA	NA	NA
哝	added	noN2	nong2	n o N 2	noŋ2	2	n	CVN	1	4	3	4	added	0	0	NA	0	侬, 农, 浓, 脓	4	10	10	0	0	n @ N 2, c o N 2, n o N 4, T o N 2, x o N 2, C o N 2, l o N 2, r o N 2, n i N 2, n a N 2	24387.2	0.4	NA	NA	NA	NA
濃	added	noN2	nong2	n o N 2	noŋ2	2	n	CVN	1	4	3	4	added	0	0	NA	0	侬, 农, 浓, 脓	4	10	10	0	0	n @ N 2, c o N 2, n o N 4, T o N 2, x o N 2, C o N 2, l o N 2, r o N 2, n i N 2, n a N 2	24387.2	0.4	NA	NA	NA	NA
繷	added	noN3	nong3	n o N 3	noŋ3	3	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	14	14	0	0	Z o N 3, n o N 4, z o N 3, t o N 3, T o N 3, i o N 3, n o N 2, K o N 3, x o N 3, s o N 3, k o N 3, C o N 3, l o N 3, r o N 3	3612.21428571	0.74	NA	NA	NA	NA
䵜	added	noN3	nong3	n o N 3	noŋ3	3	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	14	14	0	0	Z o N 3, n o N 4, z o N 3, t o N 3, T o N 3, i o N 3, n o N 2, K o N 3, x o N 3, s o N 3, k o N 3, C o N 3, l o N 3, r o N 3	3612.21428571	0.74	NA	NA	NA	NA
䂇	added	noN3	nong3	n o N 3	noŋ3	3	n	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	14	14	0	0	Z o N 3, n o N 4, z o N 3, t o N 3, T o N 3, i o N 3, n o N 2, K o N 3, x o N 3, s o N 3, k o N 3, C o N 3, l o N 3, r o N 3	3612.21428571	0.74	NA	NA	NA	NA
㝹	added	noU2	nou2	n oU 2	noʊ2	2	n	CVV	1	3	3	3	added	0	0	NA	0	NA	NA	14	12	1	1	n a 2, T oU 2, i oU 2, n i 2, l oU 2, C oU 2, x oU 2, m oU 2, n u 2, r oU 2, n aU 2, Z oU 2, n i oU 2, oU 2	76819.3333333	0.48	NA	NA	NA	NA
䨲	added	noU2	nou2	n oU 2	noʊ2	2	n	CVV	1	3	3	3	added	0	0	NA	0	NA	NA	14	12	1	1	n a 2, T oU 2, i oU 2, n i 2, l oU 2, C oU 2, x oU 2, m oU 2, n u 2, r oU 2, n aU 2, Z oU 2, n i oU 2, oU 2	76819.3333333	0.48	NA	NA	NA	NA
羺	added	noU2	nou2	n oU 2	noʊ2	2	n	CVV	1	3	3	3	added	0	0	NA	0	NA	NA	14	12	1	1	n a 2, T oU 2, i oU 2, n i 2, l oU 2, C oU 2, x oU 2, m oU 2, n u 2, r oU 2, n aU 2, Z oU 2, n i oU 2, oU 2	76819.3333333	0.48	NA	NA	NA	NA
