Key	PY_T	Pho_T	IPA_T	PY_NoT	Pho_NoT	IPA_NoT	Tone	SyStruct	SyLen	PyLen	PhoLen	FreqPM	Words	HD	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	PND	R_PND	A_PND	S_PND	Neighbors	NF
k En									0.000	0	0	0.0		0		0	0.000		28	28	0	0	k @, k eI, Qi En, ti En, k @n, Ji En, Ti En, k aI, ni En, k aU, k oU, Xi En, y En, pi En, k an, li En, Qy En, Pi En, i En, k aN, Xy En, k u, k oN, mi En, k un, Jy En, k a, k @N	35245.6071429
K En									0.000	0	0	0.0		0		0	0.000		27	27	0	0	Qi En, K an, ti En, Ji En, K @, Ti En, ni En, K aI, Xi En, y En, pi En, li En, Qy En, Pi En, i En, K u, K aU, Xy En, K oU, mi En, K oN, K a, K @n, Jy En, K un, K aN, K @N	26402.1851852
ki @									0.000	0	0	0.0		0		0	0.000		17	16	0	1	t @, Z @, k @, n @, K @, C @, x @, S @, r @, T @, l @, s @, z @, c @, aI @, y @, @	177043.5
Ki @									0.000	0	0	0.0		0		0	0.000		17	16	0	1	t @, Z @, k @, n @, K @, C @, x @, S @, r @, T @, l @, s @, z @, c @, aI @, y @, @	177043.5
ki @n									0.000	0	0	0.0		0		0	0.000		17	16	0	1	x @n, r @n, Z @n, k @n, m @n, u @n, f @n, S @n, p @n, K @n, C @n, z @n, P @n, s @n, n @n, c @n, @n	83633.1875
ki @N									0.000	0	0	0.0		0		0	0.000		19	19	0	0	n @N, t @N, Z @N, C @N, S @N, f @N, r @N, m @N, z @N, P @N, T @N, l @N, c @N, x @N, p @N, K @N, k @N, u @N, s @N	16571.7368421
Ki @n									0.000	0	0	0.0		0		0	0.000		17	16	0	1	x @n, r @n, Z @n, k @n, m @n, u @n, f @n, S @n, p @n, K @n, C @n, z @n, P @n, s @n, n @n, c @n, @n	83633.1875
Ki @N									0.000	0	0	0.0		0		0	0.000		19	19	0	0	n @N, t @N, Z @N, C @N, S @N, f @N, r @N, m @N, z @N, P @N, T @N, l @N, c @N, x @N, p @N, K @N, k @N, u @N, s @N	16571.7368421
ki @r									0.000	0	0	0.0		0		0	0.000		7	6	0	1	iN @r, oU @r, y @r, in @r, i @r, u @r, @r	55240.5
Ki @r									0.000	0	0	0.0		0		0	0.000		7	6	0	1	iN @r, oU @r, y @r, in @r, i @r, u @r, @r	55240.5
k i									0.000	0	0	0.0		0		0	0.000		40	32	7	1	n i, k @, k eI, l i, k @n, J i, Q i, p i, k aI, t i, k aU, k oU, k an, X i, T i, k aN, m i, P i, k u, k oN, @r i, i i, k un, u i, a i, @ i, y i, k a, k @N, aI i, an i, in i, k u i, k oN i, k @N i, k @ i, k aN i, k aU i, k eI i, i	301496.428571
K i									0.000	0	0	0.0		0		0	0.000		35	31	3	1	n i, K an, l i, J i, K @, Q i, p i, t i, K aI, X i, T i, K u, K aU, m i, P i, @r i, K oU, i i, K oN, K a, K @n, K un, u i, K aN, a i, K @N, @ i, y i, aI i, an i, in i, K @ i, K aN i, K u i, i	321327.827957
ki a									0.000	0	0	0.0		0		0	0.000		30	29	0	1	T a, p a, m a, n a, t a, Xi a, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c a, Ku a, Qi a, a a, k a, ti a, a	201033.551724
Ki a									0.000	0	0	0.0		0		0	0.000		30	29	0	1	T a, p a, m a, n a, t a, Xi a, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c a, Ku a, Qi a, a a, k a, ti a, a	201033.551724
ki an									0.000	0	0	0.0		0		0	0.000		38	37	0	1	xu an, K an, t an, u an, p an, Cu an, T an, ku an, s an, n an, k an, Z an, su an, f an, tu an, S an, m an, Zu an, l an, x an, lu an, P an, c an, C an, z an, r an, Tu an, Ku an, zu an, ru an, nu an, Su an, i an, cu an, in an, y an, an an, an	26289.0540541
ki aN									0.000	0	0	0.0		0		0	0.000		32	31	0	1	Xi aN, r aN, S aN, li aN, p aN, Ji aN, t aN, Z aN, f aN, C aN, Qi aN, u aN, k aN, Zu aN, m aN, Cu aN, T aN, i aN, Su aN, c aN, ku aN, l aN, Ku aN, xu aN, P aN, ni aN, z aN, K aN, s aN, x aN, n aN, aN	29593.8387097
Ki an									0.000	0	0	0.0		0		0	0.000		38	37	0	1	xu an, K an, t an, u an, p an, Cu an, T an, ku an, s an, n an, k an, Z an, su an, f an, tu an, S an, m an, Zu an, l an, x an, lu an, P an, c an, C an, z an, r an, Tu an, Ku an, zu an, ru an, nu an, Su an, i an, cu an, in an, y an, an an, an	26289.0540541
Ki aN									0.000	0	0	0.0		0		0	0.000		32	31	0	1	Xi aN, r aN, S aN, li aN, p aN, Ji aN, t aN, Z aN, f aN, C aN, Qi aN, u aN, k aN, Zu aN, m aN, Cu aN, T aN, i aN, Su aN, c aN, ku aN, l aN, Ku aN, xu aN, P aN, ni aN, z aN, K aN, s aN, x aN, n aN, aN	29593.8387097
ki ar									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Ki ar									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
ki aU									0.000	0	0	0.0		0		0	0.000		30	29	0	1	li aU, x aU, i aU, t aU, Z aU, Ji aU, Xi aU, k aU, Ti aU, z aU, ti aU, l aU, P aU, p aU, S aU, Qi aU, K aU, T aU, C aU, m aU, c aU, mi aU, Pi aU, ni aU, n aU, pi aU, r aU, s aU, aU aU, aU	75005.3448276
Ki aU									0.000	0	0	0.0		0		0	0.000		30	29	0	1	li aU, x aU, i aU, t aU, Z aU, Ji aU, Xi aU, k aU, Ti aU, z aU, ti aU, l aU, P aU, p aU, S aU, Qi aU, K aU, T aU, C aU, m aU, c aU, mi aU, Pi aU, ni aU, n aU, pi aU, r aU, s aU, aU aU, aU	75005.3448276
ki E									0.000	0	0	0.0		0		0	0.000		17	17	0	0	i E, pi E, Xi E, Ji E, y E, Qy E, Xy E, Qi E, Jy E, Ti E, li E, ti E, mi E, ni E, ly E, ny E, Pi E	20148.2352941
Ki E									0.000	0	0	0.0		0		0	0.000		17	17	0	0	i E, pi E, Xi E, Ji E, y E, Qy E, Xy E, Qi E, Jy E, Ti E, li E, ti E, mi E, ni E, ly E, ny E, Pi E	20148.2352941
ki En									0.000	0	0	0.0		0		0	0.000		15	15	0	0	Qi En, ti En, Ji En, Ti En, ni En, Xi En, y En, pi En, li En, Qy En, Pi En, i En, Xy En, mi En, Jy En	32152.3333333
Ki En									0.000	0	0	0.0		0		0	0.000		15	15	0	0	Qi En, ti En, Ji En, Ti En, ni En, Xi En, y En, pi En, li En, Qy En, Pi En, i En, Xy En, mi En, Jy En	32152.3333333
k in									0.000	0	0	0.0		0		0	0.000		29	25	3	1	k @, k eI, k @n, k aI, X in, J in, k aU, k oU, n in, k an, k aN, k u, k oN, k un, Q in, P in, l in, m in, p in, y in, k a, k @N, iN in, u in, in in, k oU in, k aU in, k @ in, in	31981.6
k iN									0.000	0	0	0.0		0		0	0.000		30	27	2	1	k @, k eI, T iN, k @n, J iN, X iN, Q iN, k aI, p iN, k aU, k oU, l iN, k an, m iN, t iN, k aN, k u, k oN, P iN, k un, n iN, in iN, k a, k @N, yn iN, an iN, iN iN, k an iN, k oN iN, iN	43262.6111111
K in									0.000	0	0	0.0		0		0	0.000		27	24	2	1	K an, K @, X in, J in, K aI, n in, K u, K aU, K oU, K oN, K a, Q in, K @n, P in, K un, l in, K aN, m in, p in, K @N, y in, iN in, u in, in in, K oU in, K an in, in	21650.4166667
K iN									0.000	0	0	0.0		0		0	0.000		27	26	0	1	K an, T iN, K @, J iN, X iN, Q iN, K aI, p iN, l iN, m iN, t iN, K u, K aU, K oU, P iN, K oN, K a, K @n, K un, K aN, n iN, in iN, K @N, yn iN, an iN, iN iN, iN	33491.6538462
ki on									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
ki oN									0.000	0	0	0.0		0		0	0.000		17	17	0	0	Z oN, i oN, c oN, t oN, s oN, n oN, T oN, z oN, C oN, k oN, K oN, x oN, Xi oN, l oN, r oN, Qi oN, Ji oN	15137.3529412
Ki on									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Ki oN									0.000	0	0	0.0		0		0	0.000		17	17	0	0	Z oN, i oN, c oN, t oN, s oN, n oN, T oN, z oN, C oN, k oN, K oN, x oN, Xi oN, l oN, r oN, Qi oN, Ji oN	15137.3529412
ki oU									0.000	0	0	0.0		0		0	0.000		26	25	0	1	i oU, Ji oU, t oU, z oU, S oU, k oU, x oU, T oU, Qi oU, li oU, Z oU, C oU, Xi oU, K oU, l oU, ti oU, ni oU, m oU, r oU, s oU, c oU, f oU, oU oU, mi oU, P oU, oU	149691.04
Ki oU									0.000	0	0	0.0		0		0	0.000		26	25	0	1	i oU, Ji oU, t oU, z oU, S oU, k oU, x oU, T oU, Qi oU, li oU, Z oU, C oU, Xi oU, K oU, l oU, ti oU, ni oU, m oU, r oU, s oU, c oU, f oU, oU oU, mi oU, P oU, oU	149691.04
k on									0.000	0	0	0.0		0		0	0.000		13	13	0	0	k @, k eI, k @n, k aI, k aU, k oU, k an, k aN, k u, k oN, k un, k a, k @N	38814.7692308
k oN									0.000	0	0	0.0		0		0	0.000		36	28	8	0	k @, k eI, k @n, Z oN, i oN, c oN, k aI, k aU, k oU, t oN, k an, s oN, n oN, T oN, k aN, z oN, C oN, k u, K oN, k un, x oN, Xi oN, l oN, r oN, Qi oN, k a, k @N, Ji oN, k oN y, i k oN, k oN iN, k oN u, k oN i, u k oN, k oN an, k oN yn	27318.2857143
K on									0.000	0	0	0.0		0		0	0.000		12	12	0	0	K an, K @, K aI, K u, K aU, K oU, K oN, K a, K @n, K un, K aN, K @N	19214.5
K oN									0.000	0	0	0.0		0		0	0.000		30	27	3	0	K an, K @, Z oN, i oN, c oN, K aI, t oN, s oN, n oN, T oN, z oN, K u, C oN, K aU, k oN, K oU, x oN, K a, Xi oN, K @n, l oN, K un, r oN, K aN, Qi oN, K @N, Ji oN, K oN yn, K oN y, K oN @r	17788.1481481
k oU									0.000	0	0	0.0		0		0	0.000		44	36	7	1	i oU, Ji oU, k @, t oU, k eI, z oU, k @n, k aI, S oU, k aU, x oU, T oU, Qi oU, li oU, k an, k aN, Z oU, C oU, Xi oU, k u, k oN, K oU, l oU, k un, ti oU, ni oU, m oU, r oU, s oU, c oU, f oU, k a, k @N, oU oU, mi oU, P oU, k oU u, k oU in, in k oU, y k oU, u k oU, @ k oU, k oU y, oU	149370.376984
K oU									0.000	0	0	0.0		0		0	0.000		42	35	6	1	i oU, Ji oU, t oU, K an, z oU, K @, S oU, K aI, k oU, x oU, T oU, Qi oU, li oU, K u, Z oU, K aU, C oU, Xi oU, l oU, K oN, ti oU, K a, ni oU, m oU, r oU, K @n, s oU, K un, K aN, K @N, c oU, f oU, oU oU, mi oU, P oU, K oU in, K oU u, K oU y, aI K oU, aU K oU, K oU an, oU	143800.952381
k u									0.000	0	0	0.0		0		0	0.000		47	34	12	1	p u, k @, k eI, k @n, C u, k aI, Z u, k aU, k oU, S u, f u, k an, t u, k aN, l u, K u, r u, z u, T u, k oN, x u, k un, m u, s u, P u, i u, n u, c u, k a, k @N, iN u, u u, yn u, @r u, k u i, u k u, k oU u, k u @r, k u u, k oN u, k @ u, i k u, y k u, k u y, k an u, @r k u, u	68876.9019608
K u									0.000	0	0	0.0		0		0	0.000		41	33	7	1	p u, K an, K @, C u, Z u, K aI, S u, f u, t u, l u, r u, K aU, z u, k u, T u, K oU, x u, K oN, K a, m u, K @n, s u, P u, K un, i u, K aN, n u, c u, K @N, iN u, u u, yn u, @r u, K @ u, i K u, K an u, K oU u, K u aI, K u y, K u i, u	61167.6796537
ku a									0.000	0	0	0.0		0		0	0.000		34	33	0	1	T a, p a, m a, n a, ku o, t a, Xi a, xu a, Ji a, S a, l a, ku an, i a, C a, u a, f a, Zu a, P a, ku eI, ku aI, x a, ku aN, z a, K a, Z a, s a, Su a, c a, Ku a, Qi a, a a, k a, ti a, a	197332.333333
Ku a									0.000	0	0	0.0		0		0	0.000		34	33	0	1	T a, p a, m a, n a, t a, Ku aI, Xi a, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, Ku aN, c a, Ku an, Qi a, Ku eI, a a, k a, Ku o, ti a, a	194906.0
ku aI									0.000	0	0	0.0		0		0	0.000		33	29	3	1	z aI, l aI, ku o, T aI, Ku aI, t aI, c aI, k aI, x aI, K aI, m aI, ku an, P aI, xu aI, ku eI, p aI, ku a, u aI, ku aN, Su aI, s aI, n aI, C aI, Z aI, S aI, Zu aI, Cu aI, @n aI, aI aI, ku aI u, ku aI i, ku an aI, aI	77538.4367816
Ku aI									0.000	0	0	0.0		0		0	0.000		34	29	4	1	z aI, l aI, T aI, t aI, c aI, k aI, x aI, K aI, m aI, P aI, xu aI, p aI, ku aI, u aI, Su aI, Ku aN, s aI, n aI, Ku an, Ku a, C aI, Z aI, S aI, Zu aI, Ku eI, Cu aI, Ku o, @n aI, aI aI, y Ku aI, i Ku aI, Ku aI @r, Ku aI i, aI	70543.9051724
ku an									0.000	0	0	0.0		0		0	0.000		49	41	7	1	xu an, ku o, K an, t an, u an, p an, Cu an, T an, s an, n an, k an, Z an, su an, f an, tu an, S an, m an, ku eI, Zu an, l an, ku aI, ku a, ku aN, x an, lu an, P an, c an, C an, z an, r an, Tu an, Ku an, zu an, ru an, nu an, Su an, i an, cu an, in an, y an, an an, ku an y, u ku an, i ku an, ku o an, ku an aI, ku eI an, ku an in, an	29405.6968641
ku aN									0.000	0	0	0.0		0		0	0.000		42	35	6	1	Xi aN, r aN, S aN, ku o, li aN, p aN, Ji aN, t aN, Z aN, f aN, C aN, Qi aN, ku an, u aN, k aN, Zu aN, m aN, Cu aN, T aN, ku eI, i aN, ku aI, Su aN, ku a, c aN, l aN, Ku aN, xu aN, P aN, ni aN, z aN, K aN, s aN, x aN, n aN, @r ku aN, ku aN in, iN ku aN, ku aN iN, ku aN i, in ku aN, aN	30485.9285714
Ku an									0.000	0	0	0.0		0		0	0.000		46	41	4	1	xu an, K an, t an, Ku aI, u an, p an, Cu an, T an, ku an, s an, n an, k an, Z an, su an, f an, tu an, S an, m an, Zu an, l an, x an, lu an, P an, Ku aN, c an, C an, z an, r an, Tu an, Ku a, zu an, ru an, Ku eI, nu an, Su an, i an, cu an, in an, Ku o, y an, an an, Ku an i, Ku an y, Ku an @, y Ku an, an	26339.1463415
Ku aN									0.000	0	0	0.0		0		0	0.000		40	35	4	1	Xi aN, r aN, S aN, Ku aI, li aN, p aN, Ji aN, t aN, Z aN, f aN, C aN, Qi aN, u aN, k aN, Zu aN, m aN, Cu aN, T aN, i aN, Su aN, c aN, ku aN, l aN, xu aN, P aN, ni aN, z aN, Ku an, Ku a, K aN, Ku eI, s aN, x aN, n aN, Ku o, Ku aN u, Ku aN in, in Ku aN, Ku aN aU, aN	28080.65
ku eI									0.000	0	0	0.0		0		0	0.000		37	28	8	1	xu eI, m eI, tu eI, k eI, ku o, t eI, u eI, p eI, zu eI, S eI, x eI, ku an, Su eI, su eI, f eI, l eI, Tu eI, n eI, ku aI, P eI, ku a, ku aN, Zu eI, Cu eI, ru eI, cu eI, z eI, Ku eI, ku eI i, aN ku eI, i ku eI, u ku eI, ku eI y, @ ku eI, ku eI an, ku eI in, eI	50371.5357143
Ku eI									0.000	0	0	0.0		0		0	0.000		32	28	3	1	xu eI, m eI, tu eI, k eI, t eI, u eI, p eI, Ku aI, zu eI, S eI, x eI, Su eI, su eI, f eI, l eI, Tu eI, ku eI, n eI, P eI, Zu eI, Ku aN, Cu eI, ru eI, Ku an, Ku a, cu eI, z eI, Ku o, Ku eI @r, Ku eI u, u Ku eI, eI	47581.4880952
k un									0.000	0	0	0.0		0		0	0.000		26	24	2	0	k @, k eI, k @n, k aI, k aU, k oU, k an, k aN, k u, x un, k oN, t un, C un, l un, Z un, c un, K un, T un, S un, z un, s un, k a, k @N, r un, @ k un, k un @r	22068.4583333
k uN									0.000	0	0	0.0		0		0	0.000		13	13	0	0	k @, k eI, k @n, k aI, k aU, k oU, k an, k aN, k u, k oN, k un, k a, k @N	38814.7692308
K un									0.000	0	0	0.0		0		0	0.000		23	23	0	0	K an, K @, K aI, K u, K aU, x un, K oU, t un, K oN, k un, C un, K a, l un, K @n, Z un, c un, T un, K aN, S un, z un, K @N, s un, r un	11172.9130435
K uN									0.000	0	0	0.0		0		0	0.000		12	12	0	0	K an, K @, K aI, K u, K aU, K oU, K oN, K a, K @n, K un, K aN, K @N	19214.5
ku o									0.000	0	0	0.0		0		0	0.000		30	20	10	0	u o, Su o, tu o, cu o, su o, ku an, ku eI, mu o, lu o, Tu o, ku aI, pu o, ku a, ku aN, Pu o, ru o, nu o, Cu o, Ku o, fu o, iN ku o, @ ku o, ku o y, in ku o, ku o an, aI ku o, ku o in, i ku o, ku o iN, ku o u	105678.3
Ku o									0.000	0	0	0.0		0		0	0.000		20	20	0	0	u o, Su o, ku o, Ku aI, tu o, cu o, su o, mu o, lu o, Tu o, pu o, Pu o, Ku aN, ru o, nu o, Ku an, Ku a, Cu o, Ku eI, fu o	112288.55
k y									0.000	0	0	0.0		0		0	0.000		35	28	6	1	k @, Q y, k eI, k @n, k aI, k aU, k oU, J y, k an, k aN, n y, k u, X y, k oN, k un, l y, iN y, @ y, i y, in y, k a, k @N, an y, oU y, yn y, @r y, y y, u y, k oN y, k eI y, k an y, k aU y, k u y, k oU y, y	58471.1547619
K y									0.000	0	0	0.0		0		0	0.000		32	27	4	1	Q y, K an, K @, K aI, J y, K u, K aU, n y, X y, K oU, K oN, K a, K @n, l y, K un, iN y, K aN, @ y, K @N, i y, in y, an y, oU y, yn y, @r y, y y, u y, K oN y, K @ y, K oU y, K u y, y	48687.8148148
ky E									0.000	0	0	0.0		0		0	0.000		17	17	0	0	i E, pi E, Xi E, Ji E, y E, Qy E, Xy E, Qi E, Jy E, Ti E, li E, ti E, mi E, ni E, ly E, ny E, Pi E	20148.2352941
Ky E									0.000	0	0	0.0		0		0	0.000		17	17	0	0	i E, pi E, Xi E, Ji E, y E, Qy E, Xy E, Qi E, Jy E, Ti E, li E, ti E, mi E, ni E, ly E, ny E, Pi E	20148.2352941
ky En									0.000	0	0	0.0		0		0	0.000		15	15	0	0	Qi En, ti En, Ji En, Ti En, ni En, Xi En, y En, pi En, li En, Qy En, Pi En, i En, Xy En, mi En, Jy En	32152.3333333
ky EN									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Ky En									0.000	0	0	0.0		0		0	0.000		15	15	0	0	Qi En, ti En, Ji En, Ti En, ni En, Xi En, y En, pi En, li En, Qy En, Pi En, i En, Xy En, mi En, Jy En	32152.3333333
Ky EN									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
k yn									0.000	0	0	0.0		0		0	0.000		26	23	2	1	k @, k eI, k @n, k aI, k aU, k oU, k an, k aN, k u, k oN, k un, Q yn, J yn, X yn, k a, k @N, @ yn, aU yn, u yn, i yn, iN yn, in yn, y yn, k @N yn, k oN yn, yn	25284.2826087
k yN									0.000	0	0	0.0		0		0	0.000		13	13	0	0	k @, k eI, k @n, k aI, k aU, k oU, k an, k aN, k u, k oN, k un, k a, k @N	38814.7692308
K yn									0.000	0	0	0.0		0		0	0.000		25	22	2	1	K an, K @, K aI, K u, K aU, K oU, K oN, K a, Q yn, J yn, K @n, X yn, K un, K aN, K @N, @ yn, aU yn, u yn, i yn, iN yn, in yn, y yn, K oN yn, K @ yn, yn	13862.9090909
K yN									0.000	0	0	0.0		0		0	0.000		12	12	0	0	K an, K @, K aI, K u, K aU, K oU, K oN, K a, K @n, K un, K aN, K @N	19214.5
l @									0.000	0	0	0.0		0		0	0.000		36	30	5	1	t @, Z @, k @, l aI, l i, n @, K @, C @, l a, x @, l iN, l aU, l u, l eI, l an, S @, l oU, r @, T @, l un, s @, l aN, l @N, l y, z @, l oN, l in, c @, aI @, y @, l @ i, y l @, l @ y, l @ an, an l @, @	120516.6
l @n									0.000	0	0	0.0		0		0	0.000		33	32	0	1	x @n, r @n, l aI, Z @n, l i, k @n, m @n, u @n, l a, l iN, l aU, f @n, S @n, p @n, l u, l eI, l an, l oU, l @, l un, l aN, l @N, K @n, l y, l oN, C @n, l in, z @n, P @n, s @n, n @n, c @n, @n	73526.71875
l @N									0.000	0	0	0.0		0		0	0.000		35	33	2	0	l aI, n @N, l i, t @N, Z @N, l a, l iN, l aU, C @N, S @N, f @N, l u, l eI, l an, r @N, m @N, z @N, l oU, P @N, l @, l un, T @N, l aN, l y, l oN, c @N, l in, x @N, p @N, K @N, k @N, u @N, s @N, l @N in, in l @N	20925.2878788
l @r									0.000	0	0	0.0		0		0	0.000		26	22	3	1	l aI, l i, l a, l iN, l aU, l u, l eI, l an, l oU, l @, l un, l aN, l @N, l y, l oN, l in, iN @r, oU @r, y @r, in @r, i @r, u @r, l aU @r, l i @r, l iN @r, @r	72361.0151515
l a									0.000	0	0	0.0		0		0	0.000		46	43	2	1	T a, p a, m a, n a, l aI, t a, l i, Xi a, xu a, Ji a, S a, l iN, l aU, i a, C a, u a, f a, l u, l eI, Zu a, P a, l an, x a, l oU, ku a, z a, K a, l @, l un, Z a, s a, l aN, l @N, Su a, l y, l oN, l in, c a, Ku a, Qi a, a a, k a, ti a, a l a, u l a, a	187109.825581
l aI									0.000	0	0	0.0		0		0	0.000		47	39	7	1	z aI, l i, T aI, Ku aI, t aI, c aI, k aI, x aI, K aI, m aI, l a, l iN, l aU, P aI, l u, l eI, xu aI, l an, p aI, ku aI, l oU, u aI, Su aI, l @, l un, l aN, l @N, l y, s aI, l oN, n aI, l in, C aI, Z aI, S aI, Zu aI, Cu aI, @n aI, aI aI, i l aI, u l aI, iN l aI, in l aI, l aI i, l aI in, l iN aI, aI	62818.8205128
l an									0.000	0	0	0.0		0		0	0.000		54	51	2	1	l aI, xu an, K an, l i, t an, u an, l a, p an, Cu an, l iN, l aU, T an, ku an, s an, n an, k an, Z an, su an, f an, l u, tu an, S an, l eI, m an, Zu an, l oU, x an, l @, l un, lu an, P an, l aN, l @N, l y, c an, l oN, l in, C an, z an, r an, Tu an, Ku an, zu an, ru an, nu an, Su an, i an, cu an, in an, y an, an an, l i an, l @ an, an	29126.6862745
l aN									0.000	0	0	0.0		0		0	0.000		50	45	4	1	Xi aN, l aI, r aN, S aN, l i, li aN, p aN, Ji aN, t aN, Z aN, f aN, l a, C aN, Qi aN, l iN, l aU, u aN, k aN, l u, Zu aN, l eI, m aN, Cu aN, T aN, i aN, l an, Su aN, l oU, c aN, ku aN, l @, l un, l @N, Ku aN, xu aN, l y, P aN, l oN, ni aN, l in, z aN, K aN, s aN, x aN, n aN, i l aN, l i aN, iN l aN, @r l aN, aN	28910.3777778
l ar									0.000	0	0	0.0		0		0	0.000		16	16	0	0	l aI, l i, l a, l iN, l aU, l u, l eI, l an, l oU, l @, l un, l aN, l @N, l y, l oN, l in	23729.25
l aU									0.000	0	0	0.0		0		0	0.000		50	43	6	1	li aU, x aU, i aU, l aI, t aU, l i, Z aU, Ji aU, Xi aU, k aU, l a, Ti aU, z aU, l iN, ti aU, P aU, p aU, l u, S aU, Qi aU, K aU, l eI, T aU, C aU, l an, m aU, l oU, c aU, mi aU, Pi aU, ni aU, l @, l un, n aU, l aN, pi aU, l @N, l y, l oN, l in, r aU, s aU, aU aU, l aU @r, l aU iN, l aU y, l aU in, l aU u, l aU i, aU	59466.5775194
l E									0.000	0	0	0.0		0		0	0.000		33	33	0	0	l aI, i E, l i, pi E, Xi E, Ji E, l a, y E, l iN, l aU, Qy E, l u, l eI, Xy E, l an, l oU, l @, l un, Qi E, l aN, Jy E, l @N, l y, Ti E, l oN, li E, l in, ti E, mi E, ni E, ly E, ny E, Pi E	21884.4848485
l En									0.000	0	0	0.0		0		0	0.000		31	31	0	0	l aI, Qi En, ti En, l i, Ji En, Ti En, ni En, Xi En, l a, y En, pi En, l iN, l aU, li En, Qy En, Pi En, i En, l u, l eI, Xy En, l an, l oU, mi En, l @, l un, l aN, l @N, l y, Jy En, l oN, l in	27804.9354839
li @									0.000	0	0	0.0		0		0	0.000		22	21	0	1	t @, li aU, Z @, k @, n @, K @, li aN, C @, x @, li oU, li En, S @, r @, T @, l @, s @, z @, li E, c @, aI @, y @, @	191016.761905
li @n									0.000	0	0	0.0		0		0	0.000		22	21	0	1	li aU, x @n, r @n, Z @n, k @n, li aN, m @n, u @n, f @n, li oU, li En, S @n, p @n, K @n, C @n, li E, z @n, P @n, s @n, n @n, c @n, @n	122591.761905
li @N									0.000	0	0	0.0		0		0	0.000		24	24	0	0	li aU, n @N, li aN, t @N, Z @N, C @N, S @N, li oU, li En, f @N, r @N, m @N, z @N, P @N, T @N, l @N, c @N, li E, x @N, p @N, K @N, k @N, u @N, s @N	56362.6666667
li @r									0.000	0	0	0.0		0		0	0.000		12	11	0	1	li aU, li aN, li oU, li En, li E, iN @r, oU @r, y @r, in @r, i @r, u @r, @r	149411.272727
li a									0.000	0	0	0.0		0		0	0.000		35	34	0	1	li aU, T a, p a, m a, n a, t a, Xi a, xu a, li aN, Ji a, S a, l a, i a, li oU, li En, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, li E, c a, Ku a, Qi a, a a, k a, ti a, a	221703.941176
li an									0.000	0	0	0.0		0		0	0.000		44	42	1	1	li aU, xu an, K an, t an, li aN, u an, p an, Cu an, T an, ku an, s an, n an, li oU, k an, li En, Z an, su an, f an, tu an, S an, m an, Zu an, l an, x an, lu an, P an, c an, li E, C an, z an, r an, Tu an, Ku an, zu an, ru an, nu an, Su an, i an, cu an, in an, y an, an an, li aN an, an	49092.6190476
li aN									0.000	0	0	0.0		0		0	0.000		41	34	6	1	li aU, Xi aN, r aN, S aN, p aN, Ji aN, t aN, Z aN, f aN, C aN, Qi aN, li oU, u aN, li En, k aN, Zu aN, m aN, Cu aN, T aN, i aN, Su aN, c aN, ku aN, l aN, Ku aN, xu aN, P aN, ni aN, li E, z aN, K aN, s aN, x aN, n aN, i li aN, in li aN, li aN i, u li aN, li aN an, y li aN, aN	54474.4803922
li ar									0.000	0	0	0.0		0		0	0.000		5	5	0	0	li aU, li aN, li oU, li En, li E	207568.2
li aU									0.000	0	0	0.0		0		0	0.000		37	32	4	1	x aU, i aU, t aU, Z aU, li aN, Ji aU, Xi aU, k aU, Ti aU, z aU, ti aU, l aU, li oU, li En, P aU, p aU, S aU, Qi aU, K aU, T aU, C aU, m aU, c aU, mi aU, Pi aU, ni aU, n aU, pi aU, li E, r aU, s aU, aU aU, u li aU, i li aU, in li aU, y li aU, aU	42421.46875
li E									0.000	0	0	0.0		0		0	0.000		24	20	4	0	li aU, i E, pi E, li aN, Xi E, Ji E, y E, li oU, li En, Qy E, Xy E, Qi E, Jy E, Ti E, ti E, mi E, ni E, ly E, ny E, Pi E, li E u, @ li E, li E iN, iN li E	68994.9
li En									0.000	0	0	0.0		0		0	0.000		28	18	10	0	li aU, Qi En, ti En, Ji En, Ti En, li aN, ni En, Xi En, y En, pi En, li oU, Qy En, Pi En, i En, Xy En, mi En, Jy En, li E, li En aI, li En y, i li En, li En i, aI li En, li En in, li En u, li En oU, li En iN, li En yn	82820.6222222
l in									0.000	0	0	0.0		0		0	0.000		37	26	10	1	l aI, l i, X in, J in, l a, l iN, l aU, n in, l u, l eI, l an, l oU, l @, l un, Q in, l aN, l @N, l y, P in, l oN, m in, p in, y in, iN in, u in, in in, l u in, l in y, y l in, u l in, l aU in, l @N in, l in in, l aI in, l y in, aI l in, in	26050.6769231
